id,date,image_url,content,content_translation,image_description,extended_text,reply_count,like_count,topic,negative_score,neutral_score,positive_score,x,y
827,2023-06-02,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350873991_1269621550622706_8205815837161033822_n.heic?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vDAM-PWxR3cAX8g9t1p&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCttnSY00a75My5KgV0uQFFsLqDAOL2nkbbJ70RP__KoQ&oe=647F3AF9,#chess #blancoynegro #estatua,#chess #blancoynegro #estatua,there are two statues of people playing chess on a bench,#chess #blancoynegro #estatua. Image description: there are two statues of people playing chess on a bench,0,5,-1,0.02133120596408844,0.9282711148262024,0.050397682934999466,14.632924,5.5077777
828,2023-06-03,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350925891_239961205324843_8598835699631988031_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=REtoDQ8ro7MAX8mehV9&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfA567vE_0sJN2YacBuPylRbjDHw5hTHG3mV84xOsRmFZQ&oe=6480C484,"What games are you playing?
For me it’s #chess #honkaistarrail and of course #d10highroller","What games are you playing?
For me it’s #chess #honkaistarrail and of course #d10highroller",there is a cat that is laying down in front of a computer,"What games are you playing?
For me it’s #chess #honkaistarrail and of course #d10highroller. Image description: there is a cat that is laying down in front of a computer",0,0,-1,0.015379492193460464,0.7645080089569092,0.22011248767375946,13.883887,4.044014
829,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350719211_959444168537965_3513569660493877264_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ycK5Jcd5KoQAX9ZcScr&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBm44LpCslaABf0Vr_M7ERnoiL6270mUD9gEV-L5Ks-wg&oe=647FBBA8,"Kalian apa nih genks?👀 Mimin sih tim d4!😉 #pertanyaancatur

#chesscom #chesscomid #chesscomindonesia #chess #catur #infocatur #lombacatur #caturindonesia #chessindonesia #taktikcatur","Kalian apa nih genks?👀 Mimin sih tim d4!😉 #pertanyaancatur

#chesscom #chesscomid #chesscomindonesia #chess #catur #infocatur #lombacatur #caturindonesia #chessindonesia #taktikcatur",a picture taken from a magazine with a chess board and chess pieces,"Kalian apa nih genks?👀 Mimin sih tim d4!😉 #pertanyaancatur

#chesscom #chesscomid #chesscomindonesia #chess #catur #infocatur #lombacatur #caturindonesia #chessindonesia #taktikcatur. Image description: a picture taken from a magazine with a chess board and chess pieces",32,103,-1,0.008849392645061016,0.5532118678092957,0.4379388093948364,10.799005,1.9310032
830,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t39.30808-6/350094946_772239211118659_7042948566236020572_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8rBgJnb40G4AX9Sjuhq&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAtcWootEVNXNYJ-XO761Ptsx8HdibiSM7YRAkqq5OGGQ&oe=64809378,"Join our membership too explore more!

#sportsclub #sports #sportswear #sachintendulkarclub #cricket #sport #fitness #mca #cricketball #training #gym #badminton #gymwear #swimming #chess #carrom #kandivaliwest #cricketfans #workout #squash #sportswears #fitnesswear #coaching #pitch #jersey #playground #sportstime #coach #tennis #activewear","Join our membership too explore more!

#sportsclub #sports #sportswear #sachintendulkarclub #cricket #sport #fitness #mca #cricketball #training #gym #badminton #gymwear #swimming #chess #carrom #kandivaliwest #cricketfans #workout #squash #sportswears #fitnesswear #coaching #pitch #jersey #playground #sportstime #coach #tennis #activewear",a close up of a towel with flowers on it and a bottle of water,"Join our membership too explore more!

#sportsclub #sports #sportswear #sachintendulkarclub #cricket #sport #fitness #mca #cricketball #training #gym #badminton #gymwear #swimming #chess #carrom #kandivaliwest #cricketfans #workout #squash #sportswears #fitnesswear #coaching #pitch #jersey #playground #sportstime #coach #tennis #activewear. Image description: a close up of a towel with flowers on it and a bottle of water",1,3,1,0.00794073473662138,0.7215146422386169,0.27054455876350403,11.840084,2.8503938
831,2023-06-03,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350960885_2220443408165521_3600168512896386374_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uioEAs0ThsgAX91vuwE&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDZJaSQAPmJCcdICeawfzX8yDdImJ79kESYYQeo2sJKmg&oe=647F17E4,With one of our favourite commentators and strong British GM davidhowellchess . Thanks a ton for talking to us and saying “I will remember the name”. ❤️❤️❤️ norway_chess #chess #chessbaseindia #chesscom #chesscomindia,With one of our favourite commentators and strong British GM davidhowellchess . Thanks a ton for talking to us and saying “I will remember the name”. ❤️❤️❤️ norway_chess #chess #chessbaseindia #chesscom #chesscomindia,there are two boys standing next to each other in a room,With one of our favourite commentators and strong British GM davidhowellchess . Thanks a ton for talking to us and saying “I will remember the name”. ❤️❤️❤️ norway_chess #chess #chessbaseindia #chesscom #chesscomindia. Image description: there are two boys standing next to each other in a room,0,0,8,0.0031083032954484224,0.02611675299704075,0.9707749485969543,12.02604,5.011344
832,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351204849_192399913763479_8755517628301888341_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jLkFddYLF-AAX-5k4ai&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfC8wFkHWBFo1RkBQI3kCB1vjnyuiEadFOcpjJbHvxmlcw&oe=647ED8A6,"03/06/23 - Bullet | 🇧🇷x🇲🇾
Xeque-mate da manhã. 😎
A Torre, a Rainha e o Bispo. ♖👸♗
.
Sigam: 👉 xadrezparaacordar 
Sigam: 👉 chesscom.pt
.
.
.
#xadrezparaacordar #xadrezbrasil #xadrez #chess #chesscom #chesscompt #xadrezbrazil #manhã #habito #acordar #Chessplayer #chessmaster #chessgame #chessbrazil #xequemate #checkmate #chessmania #xadrezonline #jogo #estrategia #xequemate","03/06/23 - Bullet | 🇧🇷x🇲🇾
Xeque-mate da manhã. 😎
A Torre, a Rainha e o Bispo. ♖👸♗
.
Sigam: 👉 xadrezparaacordar 
Sigam: 👉 chesscom.pt
.
.
.
#xadrezparaacordar #xadrezbrasil #xadrez #chess #chesscom #chesscompt #xadrezbrazil #manhã #habito #acordar #Chessplayer #chessmaster #chessgame #chessbrazil #xequemate #checkmate #chessmania #xadrezonline #jogo #estrategia #xequemate",a close up of a chess board with a chess game on it,"03/06/23 - Bullet | 🇧🇷x🇲🇾
Xeque-mate da manhã. 😎
A Torre, a Rainha e o Bispo. ♖👸♗
.
Sigam: 👉 xadrezparaacordar 
Sigam: 👉 chesscom.pt
.
.
.
#xadrezparaacordar #xadrezbrasil #xadrez #chess #chesscom #chesscompt #xadrezbrazil #manhã #habito #acordar #Chessplayer #chessmaster #chessgame #chessbrazil #xequemate #checkmate #chessmania #xadrezonline #jogo #estrategia #xequemate. Image description: a close up of a chess board with a chess game on it",0,0,0,0.012936519458889961,0.8852085471153259,0.10185489058494568,9.593472,2.4549725
833,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350956860_1388384561943358_2884759207225664927_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lMjGsfdFbjsAX-wPRoy&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBEYUIIwSu-r1lQIbKTPQLaZBTx66vJ-Njy_6VrhhFiBA&oe=647F92DA,"Common foodies, let's do a mental exercise!
Strategize your moves over a captivating game of chess, while fueling your mind with the intense flavours of Reflect bistro and Kitchen.
Pair your strategic genius with a steaming cup of coffee, and let the sparks of inspiration lit up. ♟️☕

.
.
.
#reflectjaipur #wereflectgoodness #chess #espressolover #coffeelover #jaipurfood #breverage #cafeofinsta #foodieslife #cafetime #jaipurfoodtalk #coffee #breakfast #drink #cafeofjaipur #caffeine #games #funtime #fun #thegreatindianfoodie #indianfoodtalk #jaipurfoodtour #cafesofjaipur #jaipurfoodexplore","Common foodies, let's do a mental exercise!
Strategize your moves over a captivating game of chess, while fueling your mind with the intense flavours of Reflect bistro and Kitchen.
Pair your strategic genius with a steaming cup of coffee, and let the sparks of inspiration lit up. ♟️☕

.
.
.
#reflectjaipur #wereflectgoodness #chess #espressolover #coffeelover #jaipurfood #breverage #cafeofinsta #foodieslife #cafetime #jaipurfoodtalk #coffee #breakfast #drink #cafeofjaipur #caffeine #games #funtime #fun #thegreatindianfoodie #indianfoodtalk #jaipurfoodtour #cafesofjaipur #jaipurfoodexplore",a group of people sitting around a table playing chess,"Common foodies, let's do a mental exercise!
Strategize your moves over a captivating game of chess, while fueling your mind with the intense flavours of Reflect bistro and Kitchen.
Pair your strategic genius with a steaming cup of coffee, and let the sparks of inspiration lit up. ♟️☕

.
.
.
#reflectjaipur #wereflectgoodness #chess #espressolover #coffeelover #jaipurfood #breverage #cafeofinsta #foodieslife #cafetime #jaipurfoodtalk #coffee #breakfast #drink #cafeofjaipur #caffeine #games #funtime #fun #thegreatindianfoodie #indianfoodtalk #jaipurfoodtour #cafesofjaipur #jaipurfoodexplore. Image description: a group of people sitting around a table playing chess",0,1,-1,0.004359330981969833,0.13907372951507568,0.8565669059753418,14.230433,4.405881
834,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351420674_816931346518263_692762373654733444_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XZG4Fl-IPtQAX_HX7FF&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDsfjKqS1DAc4C3Li-TlQvS9zis6hbec79txNASzbdcGQ&oe=64806D8F,Who do you think will win the chess match ♟️ 🧐🤔💭#cute #chess #brain #dogs #shibainu #shibasofinstagram #cutepets #animals #cute,Who do you think will win the chess match ♟️ 🧐🤔💭#cute #chess #brain #dogs #shibainu #shibasofinstagram #cutepets #animals #cute,there is a dog that is sitting at a table with a chess board,Who do you think will win the chess match ♟️ 🧐🤔💭#cute #chess #brain #dogs #shibainu #shibasofinstagram #cutepets #animals #cute. Image description: there is a dog that is sitting at a table with a chess board,2,1,-1,0.007130912505090237,0.5331519246101379,0.45971712470054626,11.731741,0.97980016
835,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351052532_1428202391277885_6173802150715438425_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lnDxDlNkPYMAX9KNJ0I&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDP3A47-DylO1HeAAm9M83uWeAJhccesd-ET6OMRJGUWw&oe=647EE6D7,"The One Last Move
.
.
.
.
#photography #fotografía #fotos #fotos #fotoarte #fotodeldia #chess #acrylicchess
#ajedrez #glassboard #game","The One Last Move
.
.
.
.
#photography #fotografía #fotos #fotos #fotoarte #fotodeldia #chess #acrylicchess
#ajedrez #glassboard #game",chess pieces on a glass table with a blue light behind them,"The One Last Move
.
.
.
.
#photography #fotografía #fotos #fotos #fotoarte #fotodeldia #chess #acrylicchess
#ajedrez #glassboard #game. Image description: chess pieces on a glass table with a blue light behind them",0,0,7,0.02264902926981449,0.8294901251792908,0.1478608399629593,14.949552,4.8920374
836,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t39.30808-6/347428055_1405124210340667_971055491340431666_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gny9z3c07JoAX8IPk8C&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDBeGeKiOs2pfTG1I0pKUWpPAm8U4xaHjiEorHyvGZZcw&oe=647F2982,"Gökyay Vakfı Satranç Müzesi koleksiyonunda yer alan 412 takımının 2012’de “Dünyanın en büyük satranç koleksiyonu” olarak Guinness Rekorlar Kitabına girdiğini biliyor musunuz?

2023 Haziran ayı itibariyle satranç koleksiyonumuz sayısı 732 olmuştur.

Gökyay Satranç Müzesi'ni (Pazartesi hariç) her gün 10:00-18:00 saatleri arasında gezebilirsiniz.
 
Sorularınız için >>
0(312) 312 13 04 – 05 / WhatsApp hattı : 0530 237 99 32
*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç #ankaramüzeleri","Gökyay Vakfı Satranç Müzesi koleksiyonunda yer alan 412 takımının 2012’de “Dünyanın en büyük satranç koleksiyonu” olarak Guinness Rekorlar Kitabına girdiğini biliyor musunuz?

2023 Haziran ayı itibariyle satranç koleksiyonumuz sayısı 732 olmuştur.

Gökyay Satranç Müzesi'ni (Pazartesi hariç) her gün 10:00-18:00 saatleri arasında gezebilirsiniz.
 
Sorularınız için >>
0(312) 312 13 04 – 05 / WhatsApp hattı : 0530 237 99 32
*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç #ankaramüzeleri",there is a statue of a knight riding a horse next to a chess piece,"Gökyay Vakfı Satranç Müzesi koleksiyonunda yer alan 412 takımının 2012’de “Dünyanın en büyük satranç koleksiyonu” olarak Guinness Rekorlar Kitabına girdiğini biliyor musunuz?

2023 Haziran ayı itibariyle satranç koleksiyonumuz sayısı 732 olmuştur.

Gökyay Satranç Müzesi'ni (Pazartesi hariç) her gün 10:00-18:00 saatleri arasında gezebilirsiniz.
 
Sorularınız için >>
0(312) 312 13 04 – 05 / WhatsApp hattı : 0530 237 99 32
*Gökyay Satranç Vakfı Müzesi Nurus’un bir sosyal sorumluluk projesidir.
#gokyaychessmuseum #ankarasatranç #chess #hamamönü #ankaramüzeleri #satranç #ankaramüzeleri. Image description: there is a statue of a knight riding a horse next to a chess piece",0,2,4,0.049598246812820435,0.8696460127830505,0.08075572550296783,11.119005,6.9311028
837,2023-06-03,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350812930_194327859815136_6500453487119585971_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iozGUxiPNZAAX9vUgDy&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfCGrqVxloE3p0Ln7IAzz9iW1By8DdH1tkfZCKyOQT6BUA&oe=647F6049,New podcast out with Ben Johnson 🥳 #chess #chessbooks #chessimprovement,New podcast out with Ben Johnson 🥳 #chess #chessbooks #chessimprovement,a close up of a person on a cell phone with a text overlay,New podcast out with Ben Johnson 🥳 #chess #chessbooks #chessimprovement. Image description: a close up of a person on a cell phone with a text overlay,0,0,-1,0.0013308136258274317,0.06348259001970291,0.9351866245269775,12.994576,3.9910796
838,2023-06-03,https://scontent-lcy1-2.cdninstagram.com/v/t51.29350-15/350731804_3114221508883773_706484601253850241_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XvVt8auaDlwAX9BAGU8&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBwzV-2HcVVhq3uKRHwOFgQJMzTmyTQyUEtYKHPnpKfdg&oe=6480AFBC,"Comment your answers 👇👇
 
Follow 👉 chesscrestacademy for educational chess content 🙂 

🔔Turn on Post Notifications for fast update 🔔

________________________________________________________________

#chess  #chessgame #chesspuzzles #chesstactic #chesstactics #chessmove #playchess #ajedrez #chesspuzzle #bestmoves #chessmove #chesscrestacademy #bestmove #dailychesspuzzle #puzzlechess #шахматы #chessideas #chesstricks #chessproblems #chesslovers #whitetoplay #schach #sjakk  #chessknowledge  #xadrez #tactics","Comment your answers 👇👇
 
Follow 👉 chesscrestacademy for educational chess content 🙂 

🔔Turn on Post Notifications for fast update 🔔

________________________________________________________________

#chess  #chessgame #chesspuzzles #chesstactic #chesstactics #chessmove #playchess #ajedrez #chesspuzzle #bestmoves #chessmove #chesscrestacademy #bestmove #dailychesspuzzle #puzzlechess #шахматы #chessideas #chesstricks #chessproblems #chesslovers #whitetoplay #schach #sjakk  #chessknowledge  #xadrez #tactics",a picture taken from a chess board with a chess game in the background,"Comment your answers 👇👇
 
Follow 👉 chesscrestacademy for educational chess content 🙂 

🔔Turn on Post Notifications for fast update 🔔

________________________________________________________________

#chess  #chessgame #chesspuzzles #chesstactic #chesstactics #chessmove #playchess #ajedrez #chesspuzzle #bestmoves #chessmove #chesscrestacademy #bestmove #dailychesspuzzle #puzzlechess #шахматы #chessideas #chesstricks #chessproblems #chesslovers #whitetoplay #schach #sjakk  #chessknowledge  #xadrez #tactics. Image description: a picture taken from a chess board with a chess game in the background",1,4,9,0.009758240543305874,0.5340765714645386,0.4561651945114136,11.074111,2.1150901
839,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350881124_585775907000677_7617293654007462375_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_aid=0&_nc_ohc=v0voxFbteZAAX_rkIc7&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBb6gcCKftKNrukLza0cMPSk0HG0zXUvu7zApjCHjU5JQ&oe=6480790E,"That which lies on the other side of our minds is truly magnificent. Remember: Beyond what you know... lies everything else💫❤️

#chess #chessphotos #chessboard #chessphilosophy #chessart #chessgame","That which lies on the other side of our minds is truly magnificent. Remember: Beyond what you know... lies everything else💫❤️

#chess #chessphotos #chessboard #chessphilosophy #chessart #chessgame",there is a woman that is sitting on a bed with a chess board,"That which lies on the other side of our minds is truly magnificent. Remember: Beyond what you know... lies everything else💫❤️

#chess #chessphotos #chessboard #chessphilosophy #chessart #chessgame. Image description: there is a woman that is sitting on a bed with a chess board",1,1,-1,0.004425430204719305,0.07151395082473755,0.924060583114624,13.22677,5.0088887
840,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350832560_142399615511757_4957255291872176636_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UvHJ4XKYcK0AX85zEp9&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDu5rQ1E_DSDzn6UaEJi_Tgs_Mzm2_Q5RMKN1pqhSEbpg&oe=647FD751,1er 🥇 - Trophée d’échecs ♟️#echecs #chess #chessgame #chessplayer #chessmate,1er 🥇 - Trophée d’échecs ♟️#echecs #chess #chessgame #chessplayer #chessmate,chess board with chess pieces and a plaque with the date of the year,1er 🥇 - Trophée d’échecs ♟️#echecs #chess #chessgame #chessplayer #chessmate. Image description: chess board with chess pieces and a plaque with the date of the year,0,1,-1,0.0063671935349702835,0.786602795124054,0.2070300430059433,14.296105,4.223766
841,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351286437_2601640659993057_9079467084805035761_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OXBzBzZk0IsAX9jPbLy&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfDVBn5ldmSkuEK7u4w8RCArAiouAUUYhJA7vS67nwiKKQ&oe=647FD1F5,"Being a leader means always evolving; that's how you stay fresh. 🌱🌻🌞 Let me put you on game a bit. 🧩

Tip #1 is Hanlon's Razor: Never attribute to malice (evil) that which can be explain by ignorance (lack of knowledge). ✅ You start to mix up genuine criticism from family with random meaningless negativity. You must make the distinction. 💯

Sometimes it can feel like hate it judgement but oftentimes they simply don't understand your life. 🌎 That's fine, because not everyone is supposed to! ✌️

Play your role and let them play theirs. Take time before responding. Gather your thoughts and give your subconscious time to process. It's not easy but it's critical. 🗝️

Comment below a lesson you've learned that could help others. 👇👇👇

#evolve #learn #adapt #adjust #leadership #life #chess #not #checkers #critical #thinking","Being a leader means always evolving; that's how you stay fresh. 🌱🌻🌞 Let me put you on game a bit. 🧩

Tip #1 is Hanlon's Razor: Never attribute to malice (evil) that which can be explain by ignorance (lack of knowledge). ✅ You start to mix up genuine criticism from family with random meaningless negativity. You must make the distinction. 💯

Sometimes it can feel like hate it judgement but oftentimes they simply don't understand your life. 🌎 That's fine, because not everyone is supposed to! ✌️

Play your role and let them play theirs. Take time before responding. Gather your thoughts and give your subconscious time to process. It's not easy but it's critical. 🗝️

Comment below a lesson you've learned that could help others. 👇👇👇

#evolve #learn #adapt #adjust #leadership #life #chess #not #checkers #critical #thinking",arafed man wearing sunglasses and a hat and a green shirt,"Being a leader means always evolving; that's how you stay fresh. 🌱🌻🌞 Let me put you on game a bit. 🧩

Tip #1 is Hanlon's Razor: Never attribute to malice (evil) that which can be explain by ignorance (lack of knowledge). ✅ You start to mix up genuine criticism from family with random meaningless negativity. You must make the distinction. 💯

Sometimes it can feel like hate it judgement but oftentimes they simply don't understand your life. 🌎 That's fine, because not everyone is supposed to! ✌️

Play your role and let them play theirs. Take time before responding. Gather your thoughts and give your subconscious time to process. It's not easy but it's critical. 🗝️

Comment below a lesson you've learned that could help others. 👇👇👇

#evolve #learn #adapt #adjust #leadership #life #chess #not #checkers #critical #thinking. Image description: arafed man wearing sunglasses and a hat and a green shirt",0,0,14,0.024518800899386406,0.4656161665916443,0.5098649859428406,13.437442,6.2367945
842,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350839799_277390678090609_6031227178007192062_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=t4wQ4xlexQwAX_Bwtyw&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfAp_3r4MVJ1CUxe6ngc5fLeA9SpQzi9By33OgWdh38vRA&oe=64804296,Gestern im Café ☕️ Luna: Schach mit Hans ♟️ spielt ihr auch gerne Schach oder möchtet es lernen? Dann schaut doch mal rein. Die Termine für „Schach mit Hans“ findet ihr auf unserem aktuellen Flyer. 🌞 wir wünschen Euch ein sonniges Wochenende 🌸 #chess #chessgame #schach #cafelunapasewalk #pasewalk #vorpommern #vorpommerngreifswald #stettinerhaff #ueckerrandow #kultur #ausflug #international #intercultural #welcome #fun #coffee #meetup #treffpunkt #gemeinnützig #ehrenamt,Gestern im Café ☕️ Luna: Schach mit Hans ♟️ spielt ihr auch gerne Schach oder möchtet es lernen? Dann schaut doch mal rein. Die Termine für „Schach mit Hans“ findet ihr auf unserem aktuellen Flyer. 🌞 wir wünschen Euch ein sonniges Wochenende 🌸 #chess #chessgame #schach #cafelunapasewalk #pasewalk #vorpommern #vorpommerngreifswald #stettinerhaff #ueckerrandow #kultur #ausflug #international #intercultural #welcome #fun #coffee #meetup #treffpunkt #gemeinnützig #ehrenamt,there are two people sitting at a table playing chess,Gestern im Café ☕️ Luna: Schach mit Hans ♟️ spielt ihr auch gerne Schach oder möchtet es lernen? Dann schaut doch mal rein. Die Termine für „Schach mit Hans“ findet ihr auf unserem aktuellen Flyer. 🌞 wir wünschen Euch ein sonniges Wochenende 🌸 #chess #chessgame #schach #cafelunapasewalk #pasewalk #vorpommern #vorpommerngreifswald #stettinerhaff #ueckerrandow #kultur #ausflug #international #intercultural #welcome #fun #coffee #meetup #treffpunkt #gemeinnützig #ehrenamt. Image description: there are two people sitting at a table playing chess,0,6,-1,0.009548092260956764,0.5891858339309692,0.40126609802246094,13.449061,5.183503
843,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/351153507_990661458772018_7443819365527228008_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4ggR3PDgFD8AX8_a8yV&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfB3JsjmnPxWTy9oiOYH_AMoAM0PCD8A0IT9YGeFZbegCw&oe=647FA3C1,"Pictured here are IM Antony Petkidis, Niels Gade sitting next to him, and Marlon Guyer across the board. Anthony has done a great job training SMCA students at this years Swiss Championship qualifiers and final. Niels and Marlon made it to the U14 and U16 finals partly thanks to his support. Many thanks to him! This picture by Silke Gade shows them analysing their games at a pizzeria during the final in Olten.
•
•
•
#chess #echecs #schach #ajedrez #scacchi #sjakk #switzerland #suisse #schweiz #olten #swisschampionship #youth #talent #teaching #coaching #trainer #coach #psychology #mental #master #smca #feedback #analysis #work #learning #improvement #chessschool #chesstuition #chessacademy","Pictured here are IM Antony Petkidis, Niels Gade sitting next to him, and Marlon Guyer across the board. Anthony has done a great job training SMCA students at this years Swiss Championship qualifiers and final. Niels and Marlon made it to the U14 and U16 finals partly thanks to his support. Many thanks to him! This picture by Silke Gade shows them analysing their games at a pizzeria during the final in Olten.
•
•
•
#chess #echecs #schach #ajedrez #scacchi #sjakk #switzerland #suisse #schweiz #olten #swisschampionship #youth #talent #teaching #coaching #trainer #coach #psychology #mental #master #smca #feedback #analysis #work #learning #improvement #chessschool #chesstuition #chessacademy",three men sitting at a table playing chess with a child,"Pictured here are IM Antony Petkidis, Niels Gade sitting next to him, and Marlon Guyer across the board. Anthony has done a great job training SMCA students at this years Swiss Championship qualifiers and final. Niels and Marlon made it to the U14 and U16 finals partly thanks to his support. Many thanks to him! This picture by Silke Gade shows them analysing their games at a pizzeria during the final in Olten.
•
•
•
#chess #echecs #schach #ajedrez #scacchi #sjakk #switzerland #suisse #schweiz #olten #swisschampionship #youth #talent #teaching #coaching #trainer #coach #psychology #mental #master #smca #feedback #analysis #work #learning #improvement #chessschool #chesstuition #chessacademy. Image description: three men sitting at a table playing chess with a child",0,4,10,0.002545660361647606,0.09269270300865173,0.9047616720199585,12.330067,5.358011
844,2023-06-03,https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/350673971_1623914201424614_1145237314157801215_n.heic?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_M3g33TpvCsAX9bEMpj&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AfBVUKl593WCC2_pp4KL0h67r-v6hXQDXtBRl5frb5zQgg&oe=648027E5,"Daily Puzzle time ♟️🧩
White to move, checkmate in three moves‼️
Comment your solution down below 👇

. 
#chess #chessmaster #chesstactics #chessmemes #chesschallenge #chessopenings #chessmoves #chesstraps #chessgame #chesspuzzle #chessgrandmaster #chesslover #magnuscarlsen","Daily Puzzle time ♟️🧩
White to move, checkmate in three moves‼️
Comment your solution down below 👇

. 
#chess #chessmaster #chesstactics #chessmemes #chesschallenge #chessopenings #chessmoves #chesstraps #chessgame #chesspuzzle #chessgrandmaster #chesslover #magnuscarlsen",a chess game with a chess board and chess pieces,"Daily Puzzle time ♟️🧩
White to move, checkmate in three moves‼️
Comment your solution down below 👇

. 
#chess #chessmaster #chesstactics #chessmemes #chesschallenge #chessopenings #chessmoves #chesstraps #chessgame #chesspuzzle #chessgrandmaster #chesslover #magnuscarlsen. Image description: a chess game with a chess board and chess pieces",0,1,0,0.015086585655808449,0.8951384425163269,0.08977500349283218,9.387353,1.7916431
